year_month;uf;product;unit;volume;created_at
'2014OUT;MATO GROSSO DO SUL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014NOV;MATO GROSSO DO SUL;ÓLEO DIESEL MARÍTIMO;m3;60;2023-10-20 14:46:16.368086'
'2014DEZ;MATO GROSSO DO SUL;ÓLEO DIESEL MARÍTIMO;m3;60;2023-10-20 14:46:16.368086'
'2014JAN;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;521,477;2023-10-20 14:46:16.368086'
'2014FEV;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAR;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014ABR;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAI;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUN;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUL;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014AGO;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014SET;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014OUT;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014NOV;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;MATO GROSSO;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JAN;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014FEV;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAR;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014ABR;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAI;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUN;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUL;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014AGO;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014SET;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014OUT;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014NOV;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;GOIÁS;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JAN;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014FEV;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAR;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014ABR;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014MAI;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUN;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JUL;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014AGO;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014SET;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014OUT;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014NOV;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;DISTRITO FEDERAL;ÓLEO DIESEL MARÍTIMO;m3;0;2023-10-20 14:46:16.368086'
'2014JAN;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2014FEV;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;10;2023-10-20 14:46:16.368086'
'2014MAR;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2014ABR;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;136;2023-10-20 14:46:16.368086'
'2014MAI;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;35;2023-10-20 14:46:16.368086'
'2014JUN;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2014JUL;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;40;2023-10-20 14:46:16.368086'
'2014AGO;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;30;2023-10-20 14:46:16.368086'
'2014SET;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;15;2023-10-20 14:46:16.368086'
'2014NOV;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;20;2023-10-20 14:46:16.368086'
'2014DEZ;RONDÔNIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;ACRE;ÓLEO DIESEL (OUTROS );m3;22;2023-10-20 14:46:16.368086'
'2014MAI;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;ACRE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;256;2023-10-20 14:46:16.368086'
'2014SET;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;110;2023-10-20 14:46:16.368086'
'2014OUT;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;AMAZONAS;ÓLEO DIESEL (OUTROS );m3;160;2023-10-20 14:46:16.368086'
'2014JAN;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;RORAIMA;ÓLEO DIESEL (OUTROS );m3;3;2023-10-20 14:46:16.368086'
'2014SET;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;RORAIMA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;RORAIMA;ÓLEO DIESEL (OUTROS );m3;5;2023-10-20 14:46:16.368086'
'2014JAN;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;PARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;AMAPÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;TOCANTINS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;MARANHÃO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;PIAUÍ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;CEARÁ;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;RIO GRANDE DO NORTE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;PARAÍBA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;252;2023-10-20 14:46:16.368086'
'2014FEV;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;297,5;2023-10-20 14:46:16.368086'
'2014MAR;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;322,5;2023-10-20 14:46:16.368086'
'2014ABR;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;309;2023-10-20 14:46:16.368086'
'2014MAI;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;405,5;2023-10-20 14:46:16.368086'
'2014JUN;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;356;2023-10-20 14:46:16.368086'
'2014JUL;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;578;2023-10-20 14:46:16.368086'
'2014AGO;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;583,5;2023-10-20 14:46:16.368086'
'2014SET;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;506;2023-10-20 14:46:16.368086'
'2014OUT;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;725;2023-10-20 14:46:16.368086'
'2014NOV;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;520;2023-10-20 14:46:16.368086'
'2014DEZ;PERNAMBUCO;ÓLEO DIESEL (OUTROS );m3;595;2023-10-20 14:46:16.368086'
'2014JAN;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;ALAGOAS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;SERGIPE;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUL;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014AGO;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014SET;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014OUT;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014NOV;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;BAHIA;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JAN;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;11,378;2023-10-20 14:46:16.368086'
'2014FEV;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;1,997;2023-10-20 14:46:16.368086'
'2014MAR;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;6,49;2023-10-20 14:46:16.368086'
'2014ABR;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;1,605;2023-10-20 14:46:16.368086'
'2014MAI;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;6,861;2023-10-20 14:46:16.368086'
'2014JUN;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;3,573;2023-10-20 14:46:16.368086'
'2014JUL;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;4,304;2023-10-20 14:46:16.368086'
'2014AGO;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;5,545;2023-10-20 14:46:16.368086'
'2014SET;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;7,452;2023-10-20 14:46:16.368086'
'2014OUT;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;11,458;2023-10-20 14:46:16.368086'
'2014NOV;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014DEZ;MINAS GERAIS;ÓLEO DIESEL (OUTROS );m3;4,946;2023-10-20 14:46:16.368086'
'2014JAN;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014FEV;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAR;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014ABR;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014MAI;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
'2014JUN;ESPÍRITO SANTO;ÓLEO DIESEL (OUTROS );m3;0;2023-10-20 14:46:16.368086'
